gid,name,state_name,fips,a_sqkm,mms_refineries_kg,mms_metals_kg,mms_ammonia_kg,mms_biofuels_kg,mms_synfuels_kg,mms_ngas_kg,mms_ld_fcev_kg,mms_mhd_fcev_kg,mms_season_enrgy_strg_kg,tot_kg,solar_metric_tons,wind_metric_tons,solar_kg,wind_kg,total_resource_kg,total_resource_minus_total_demand_kg
"1382",Copiah,Mississippi,"28029",2017.3869684796,0,0,0,0,0,3128197.22638878,2339302.38449746,891162.814457385,4074930.98987743,10433593.4152211,1297368.45453,0,1297368454.53,0,1297368454.53,1286934861.11478
"1384",DeSoto,Mississippi,"28033",1287.11527220668,0,0,0,0,0,3128197.22638878,14023978.0215109,5342467.82560473,2599851.18978553,25094494.2632899,789029.042457,0,789029042.457,0,789029042.457,763934548.19371
"1385",Forrest,Mississippi,"28035",1217.39416233476,0,0,0,0,0,3128197.22638878,9222394.97122143,3513293.32755623,2459021.13798846,18322906.6631549,461973.952639,0,461973952.639,0,461973952.639,443651045.975845
"1386",Franklin,Mississippi,"28037",1470.24716597646,0,0,0,0,0,3128197.22638878,1494983.38465272,569517.480708397,2969760.30529837,8162458.39704826,455868.315217,0,455868315.217,0,455868315.217,447705856.819952
"1387",George,Mississippi,"28039",1253.11059850912,0,0,0,0,0,3128197.22638878,2600278.46099621,990582.272317952,2531164.96308938,9250222.92279232,588656.501322,0,588656501.322,0,588656501.322,579406278.399208
"1388",Greene,Mississippi,"28041",1861.04934014991,0,0,0,0,0,3128197.22638878,2454898.08923371,935199.273469531,3759143.75791929,10277438.3470113,1087287.22109,0,1087287221.09,0,1087287221.09,1077009782.74299
"1389",Grenada,Mississippi,"28043",1163.41644368573,0,0,0,0,0,3128197.22638878,2416014.00415027,920386.288653975,2349991.24837258,8814588.76756561,527974.273887,0,527974273.887,0,527974273.887,519159685.119434
"1390",Hancock,Mississippi,"28045",1218.68851594446,0,0,0,0,0,3128197.22638878,4452120.54620711,1696045.92486824,2461635.60993579,11737999.3073999,539871.538146,0,539871538.146,0,539871538.146,528133538.8386
"1391",Harrison,Mississippi,"28047",1466.60836917108,0,137931034.468829,0,20847487.0113764,0,3128197.22638878,19356355.856963,7373849.86115654,2962410.27969606,191599334.70441,403306.137996,0,403306137.996,0,403306137.996,211706803.29159
"1392",Hinds,Mississippi,"28049",2271.85541963247,0,137931034.468829,0,83389943.6755058,0,3128197.22638878,18586038.5480015,7080395.64778565,4588933.20846538,254704542.774976,1412212.93635,0,1412212936.35,0,1412212936.35,1157508393.57502
"1393",Holmes,Mississippi,"28051",1980.98771632632,0,0,0,0,0,3128197.22638878,1650208.83473713,628650.985589748,4001407.94103987,9408464.98775553,1327421.33674,0,1327421336.74,0,1327421336.74,1318012871.75224
"1406",Lawrence,Mississippi,"28077",1127.47129668063,0,0,0,0,0,3128197.22638878,1347302.40067914,513258.058159224,2277385.44901167,7266143.13423881,712964.814565,0,712964814.565,0,712964814.565,705698671.430761
"1394",Humphreys,Mississippi,"28053",1118.32943539294,0,0,0,0,0,3128197.22638878,1198627.9086117,456620.156335643,2258919.75331301,7042365.04464914,877570.890652,0,877570890.652,0,877570890.652,870528525.607351
"1395",Issaquena,Mississippi,"28055",1143.97946300747,0,0,0,0,0,3128197.22638878,247045.123024275,94112.4279576957,2310730.38461517,5780085.16198592,551921.869565,0,551921869.565,0,551921869.565,546141784.403014
"1399",Jefferson,Mississippi,"28063",1367.42743774104,0,0,0,0,0,3128197.22638878,1237176.94948719,471305.505262268,2762074.17293823,7598753.85407647,806761.300652,0,806761300.652,0,806761300.652,799162546.797924
"1400",Jefferson Davis,Mississippi,"28065",1059.1825294731,0,0,0,0,0,3128197.22638878,1479275.51089711,563533.528792668,2139448.59400948,7310454.86008804,811179.807826,0,811179807.826,0,811179807.826,803869352.965912
"1401",Jones,Mississippi,"28067",1812.67497733457,4535409.2616,137931034.468829,0,20847487.0113764,0,3128197.22638878,6169272.23973029,2350198.95193794,3661432.11744986,178623031.277312,1155008.39711,0,1155008397.11,0,1155008397.11,976385365.832688
"1402",Kemper,Mississippi,"28069",1986.86649937853,0,0,0,0,0,3128197.22638878,1745291.5265091,664872.963461114,11979074.5951931,17517436.3115521,1207762.07848,0,1207762078.48,0,1207762078.48,1190244642.16845
"1403",Lafayette,Mississippi,"28071",1758.82262764876,0,0,0,0,0,3128197.22638878,4524504.33875711,1723620.70302323,10604168.6559758,19980490.9241449,646373.432174,0,646373432.174,0,646373432.174,626392941.249855
"1404",Lamar,Mississippi,"28073",1296.06492237484,0,0,0,0,0,3128197.22638878,4743341.91193644,1806987.3976908,2617928.63719082,12296455.1732068,908425.56963,0,908425569.63,0,908425569.63,896129114.456793
"1407",Leake,Mississippi,"28079",1516.68321309097,0,0,0,0,0,3128197.22638878,3335586.97680671,1270699.80256402,3063556.73126465,10798040.7370242,902673.325346,0,902673325.346,0,902673325.346,891875284.608976
"1409",Leflore,Mississippi,"28083",1570.34993538075,0,0,0,0,0,3128197.22638878,3333147.31741792,1269770.40850978,3171958.43763067,10903073.3899471,1185636.43141,0,1185636431.41,0,1185636431.41,1174733358.02005
"1411",Lowndes,Mississippi,"28087",1337.60442189557,0,137931034.468829,0,41694971.8377529,0,3128197.22638878,7357245.45102173,2802760.17595511,8064589.72143282,200978798.88138,771038.406922,0,771038406.922,0,771038406.922,570059608.04062
"1412",Madison,Mississippi,"28089",1922.96475360653,0,0,0,0,0,3128197.22638878,10993383.7639758,4187955.72579189,3884207.04076362,22193743.7569201,1257749.77691,0,1257749776.91,0,1257749776.91,1235556033.15308
"1413",Marion,Mississippi,"28091",1421.69691097547,0,0,0,0,0,3128197.22638878,3118038.56344847,1187824.21640045,2871693.37923953,10305753.3854772,906423.255733,0,906423255.733,0,906423255.733,896117502.347523
"1414",Marshall,Mississippi,"28093",1838.79055466482,0,0,0,0,0,3128197.22638878,6909589.50321975,2632224.57654071,11086305.6104455,23756316.9165947,974826.422391,0,974826422.391,0,974826422.391,951070105.474405
"1415",Monroe,Mississippi,"28095",2000.11416221779,0,0,0,0,0,3128197.22638878,5641558.22991337,2149165.0431395,12058946.4644975,22977866.9639391,1198674.02174,0,1198674021.74,0,1198674021.74,1175696154.77606
"1416",Montgomery,Mississippi,"28097",1056.53775944154,0,0,0,0,0,3128197.22638878,1380066.2663735,525739.530823119,2134106.40853336,7168109.43211876,565804.443913,0,565804443.913,0,565804443.913,558636334.480881
"1417",Neshoba,Mississippi,"28099",1480.0205150932,0,0,0,0,0,3128197.22638878,3577218.70725759,1362749.98572881,8923234.7308001,16991400.6501753,875410.304348,0,875410304.348,0,875410304.348,858418903.697825
"1418",Newton,Mississippi,"28101",1501.11427728786,0,0,0,0,0,3128197.22638878,1884004.63576031,717716.052777673,3032108.95254161,8762026.86746838,939196.761522,0,939196761.522,0,939196761.522,930434734.654532
"1419",Noxubee,Mississippi,"28103",1813.66452472068,0,0,0,0,0,3128197.22638878,1756823.13875312,669265.958608177,10934817.5325722,16489103.8563223,1219987.54217,0,1219987542.17,0,1219987542.17,1203498438.31368
"1553",Stone,Missouri,"29209",1323.03904546433,0,0,0,0,0,1273183.91617898,3692964.94983342,1406843.79248945,141340.363199705,6514333.02170155,176806.190717,11390.11383,176806190.717,11390113.83,188196304.547,181681971.525298
"1422",Pearl River,Mississippi,"28109",2122.81140469838,0,0,0,0,0,3128197.22638878,3599844.81831668,1371369.45662118,4287878.38616306,12387289.8874897,1198641.66124,0,1198641661.24,0,1198641661.24,1186254371.35251
"1423",Perry,Mississippi,"28111",1684.04767589718,0,0,0,0,0,3128197.22638878,2090896.40135856,796531.963598111,3401617.12659237,9417242.71793782,601285.257609,0,601285257.609,0,601285257.609,591868014.891062
"1424",Pike,Mississippi,"28113",1063.37874847689,0,0,0,0,0,3128197.22638878,3200068.9973623,1219073.90555661,2147924.5597642,9695264.68907188,733528.299693,0,733528299.693,0,733528299.693,723833035.003928
"1425",Pontotoc,Mississippi,"28115",1297.54103097774,0,0,0,0,0,3128197.22638878,4514362.71586093,1719757.22762851,7823042.36609151,17185359.5359697,933633.910941,0,933633910.941,0,933633910.941,916448551.40503
"1426",Prentiss,Mississippi,"28117",1082.98271905825,0,0,0,0,0,3128197.22638878,3260888.70170705,1242243.31676976,6529442.60772514,14160771.8525907,703707.192909,0,703707192.909,0,703707192.909,689546421.056409
"1427",Quitman,Mississippi,"28119",1053.69563714217,0,0,0,0,0,3128197.22638878,940975.117268641,358466.711869587,2128365.5901303,6556004.64565731,924994.492609,0,924994492.609,0,924994492.609,918438487.963343
"1996",Rolette,North Dakota,"38079",2400.47259152573,0,0,0,0,0,2762568.87472227,1069640.83420614,407482.223156226,154583.335494165,4394275.26757879,1710586.28087,490862.1724,1710586280.87,490862172.4,2201448453.27,2197054178.00242
"1428",Rankin,Mississippi,"28121",2086.688025835,0,0,0,0,0,3128197.22638878,17839674.6686206,6796066.55045895,4214912.57529513,31978851.0207635,1212010.59152,0,1212010591.52,0,1212010591.52,1180031740.49924
"1429",Scott,Mississippi,"28123",1581.61582154941,0,0,0,0,0,3128197.22638878,2853296.07744878,1086969.93587074,3194714.46282286,10263177.7025312,488172.891957,0,488172891.957,0,488172891.957,477909714.254469
"1430",Sharkey,Mississippi,"28125",1126.3672899053,0,0,0,0,0,3128197.22638878,643646.963912706,245198.843757268,2275155.45967788,6292198.49373664,660777.291739,0,660777291.739,0,660777291.739,654485093.245263
"1448",Yalobusha,Mississippi,"28161",1282.08984457117,0,0,0,0,0,3128197.22638878,1163641.01234498,443291.814881026,7729885.16876274,12465015.2223775,643076.747174,0,643076747.174,0,643076747.174,630611731.951622
"1431",Simpson,Mississippi,"28127",1532.48041649723,0,0,0,0,0,3128197.22638878,4553942.74694837,1734835.33473169,3095465.58896986,12512440.8970387,1055502.26891,0,1055502268.91,0,1055502268.91,1042989828.01296
"1432",Smith,Mississippi,"28129",1650.63809058116,0,0,0,0,0,3128197.22638878,1897217.13475935,722749.38573712,3334132.92217829,9082296.66906355,710600.879783,0,710600879.783,0,710600879.783,701518583.113936
"1433",Stone,Mississippi,"28131",1160.18997579805,0,0,0,0,0,3128197.22638878,2342129.55289393,892239.830990963,2343474.08821007,8706040.69848375,514295.270007,0,514295270.007,0,514295270.007,505589229.308516
"1434",Sunflower,Mississippi,"28133",1831.7843397038,0,0,0,0,0,3128197.22638878,3255605.20405881,1240230.55575794,3700031.22319003,11324064.2093956,1643028.34239,0,1643028342.39,0,1643028342.39,1631704278.1806
"1435",Tallahatchie,Mississippi,"28135",1687.83089976791,0,0,0,0,0,3128197.22638878,1219699.18196724,464647.308101983,3409258.88121523,8221802.59767324,1340521.63522,0,1340521635.22,0,1340521635.22,1332299832.62233
"1436",Tate,Mississippi,"28137",1064.06698603009,0,0,0,0,0,3128197.22638878,2470302.96908249,941067.799134874,2149314.7345684,8688882.72917455,823776.796304,0,823776796.304,0,823776796.304,815087913.574825
"1438",Tishomingo,Mississippi,"28141",1152.75343230727,0,0,0,0,0,3128197.22638878,2546692.78854929,970168.68278423,6950099.24410778,13595157.9418301,443934.26413,0,443934264.13,0,443934264.13,430339106.18817
"1439",Tunica,Mississippi,"28143",1246.23901374578,0,0,0,0,0,3128197.22638878,2891567.28682077,1101549.44422445,2517285.01137996,9638598.96881396,931888.254565,0,931888254.565,0,931888254.565,922249655.596186
"1440",Union,Mississippi,"28145",1080.00114751962,0,0,0,0,0,3128197.22638878,4427138.03454834,1686528.77755561,6511466.32804893,15753330.3665417,569246.350652,0,569246350.652,0,569246350.652,553493020.285458
"1442",Warren,Mississippi,"28149",1610.34204345939,10918577.852,0,0,0,31250000.01,3128197.22638878,3722971.4898704,1418274.85537756,3252738.7158353,53690760.149472,601847.379063,0,601847379.063,0,601847379.063,548156618.913528
"1451",Andrew,Missouri,"29003",1129.27204671761,0,0,0,0,0,1273183.91617898,1218382.59137563,464145.74978063,660742.211610742,3616454.46894598,733570.637391,275746.0993,733570637.391,275746099.3,1009316736.691,1005700282.22205
"1443",Washington,Mississippi,"28151",1972.33499172593,0,137931034.468829,0,20847487.0113764,0,3128197.22638878,5583247.44235796,2126951.40975226,3983930.25521564,173600847.81392,1545967.03597,0,1545967035.97,0,1545967035.97,1372366188.15608
"1444",Wayne,Mississippi,"28153",2108.65818935608,0,0,0,0,0,3128197.22638878,2907673.46151817,1107685.12983251,4259290.22895482,11402846.0466943,1112906.70913,0,1112906709.13,0,1112906709.13,1101503863.08331
"1445",Webster,Mississippi,"28155",1096.65689141191,0,0,0,0,0,3128197.22638878,1490769.33173965,567912.127215335,6611885.95794686,11798764.6432906,670575.603043,0,670575603.043,0,670575603.043,658776838.399709
"1446",Wilkinson,Mississippi,"28157",1780.44503711049,0,0,0,0,0,3128197.22638878,1324694.77934697,504645.630972351,3596330.68461964,8553868.32132774,830114.303478,0,830114303.478,0,830114303.478,821560435.156672
"1447",Winston,Mississippi,"28159",1580.07117442964,0,0,0,0,0,3128197.22638878,2529654.04841809,963677.734153238,9526453.07076623,16147982.0797263,759327.119348,0,759327119.348,0,759327119.348,743179137.268274
"1458",Bollinger,Missouri,"29017",1608.76676510287,0,0,0,0,0,1273183.91617898,1161877.66274066,442620.062649818,202036.366698171,3079718.00826763,520095.493043,0,520095493.043,0,520095493.043,517015775.034732
"1500",Johnson,Missouri,"29101",2157.7687741197,0,0,0,0,0,1273183.91617898,5949653.58582253,2266534.70270672,1262520.32546146,10751892.5301697,1849633.39685,301158.9735,1849633396.85,301158973.5,2150792370.35,2140040477.81983
"1509",McDonald,Missouri,"29119",1396.81185833184,0,0,0,0,0,1273183.91617898,2615516.52496462,996387.249076389,149221.518484354,5034309.20870433,422401.769565,65795.28404,422401769.565,65795284.04,488197053.605,483162744.396296
"1449",Yazoo,Mississippi,"28163",2417.42212232454,0,0,76971875.6608162,0,83333333.36,3128197.22638878,3400934.53623166,1295594.11095313,4882964.18871964,173012899.083109,1555157.10745,0,1555157107.45,0,1555157107.45,1382144208.36689
"1450",Adair,Missouri,"29001",1474.57551761171,0,0,0,0,0,1273183.91617898,1911562.3266172,728214.220738653,167735.530446489,4080695.99398132,851019.474578,229731.9237,851019474.578,229731923.7,1080751398.278,1076670702.28402
"1452",Atchison,Missouri,"29005",1418.0074152583,0,0,0,0,0,1273183.91617898,654797.178532496,249446.544571077,829682.589205619,3007110.22848817,848989.632391,389245.8011,848989632.391,389245801.1,1238235433.491,1235228323.26251
"1453",Audrain,Missouri,"29007",1805.35743784962,0,0,0,0,20833333.34,1273183.91617898,2515647.50322356,958341.907404588,178858.267536615,25759364.9343437,1731946.65457,368123.9272,1731946654.57,368123927.2,2100070581.77,2074311216.83566
"1454",Barry,Missouri,"29009",2049.09688889274,0,0,0,0,0,1273183.91617898,3663643.65662763,1395673.77601361,218905.178573805,6551406.52739402,763559.222278,174456.8663,763559222.278,174456866.3,938016088.578,931464682.050606
"1455",Barton,Missouri,"29011",1545.03639216008,0,0,0,0,0,1273183.91617898,984533.123544229,375060.238094305,165056.356857577,2797833.63467509,1493193.80935,327682.7587,1493193809.35,327682758.7,1820876568.05,1818078734.41532
"1456",Bates,Missouri,"29013",2206.77632769287,0,0,0,0,0,1273183.91617898,999365.190417421,380710.549292433,235750.085173908,2889009.74106274,1971384.08283,426411.377,1971384082.83,426411377,2397795459.83,2394906450.08894
"1457",Benton,Missouri,"29015",1949.65700573779,0,0,0,0,0,1273183.91617898,1411289.80777928,537634.213280977,208282.008192069,3430389.9454313,725805.450652,74228.68839,725805450.652,74228688.39,800034139.042,796603749.096569
"1459",Boone,Missouri,"29019",1788.41676837784,0,0,0,0,0,1273183.91617898,9168651.76177504,3492819.72392738,177179.941278829,14111835.3431602,1080877.97614,56273.79248,1080877976.14,56273792.48,1137151768.62,1123039933.27684
"1460",Buchanan,Missouri,"29021",1074.6084715424,0,0,0,235826197.526211,20833333.34,1273183.91617898,5554360.88499092,2115947.00692953,628758.305110265,266231780.979421,568672.899646,200390.9606,568672899.646,200390960.6,769063860.246,502832079.266579
"1461",Butler,Missouri,"29023",1810.95679949139,0,0,0,0,0,1273183.91617898,3715798.94588727,1415542.45766566,1826536.39655234,8231061.71628425,1063478.00152,0,1063478001.52,0,1063478001.52,1055246939.80372
"1462",Caldwell,Missouri,"29025",1113.08298804445,0,0,0,0,0,1273183.91617898,591478.978281195,225325.325392118,651269.919736794,2741258.13958908,907882.456522,234657.2907,907882456.522,234657290.7,1142539747.222,1139798489.08241
"1463",Callaway,Missouri,"29027",2193.59976335803,0,0,0,0,0,1273183.91617898,3563128.9433646,1357382.45661879,217321.75862652,6411017.07478889,1265630.92348,67863.81522,1265630923.48,67863815.22,1333494738.7,1327083721.62521
"1464",Camden,Missouri,"29029",1834.16215173754,0,0,0,0,0,1273183.91617898,6194803.34304858,2359925.08654974,1849941.38362012,11677853.7293974,320967.253043,1633.587652,320967253.043,1633587.652,322600840.695,310922986.965603
"1483",Douglas,Missouri,"29067",2109.91695804423,0,0,0,0,0,1273183.91617898,1288945.30513292,491026.78363261,225402.591248943,3278558.59619345,165383.611609,2709.858391,165383611.609,2709858.391,168093470,164814911.403807
"1465",Cape Girardeau,Missouri,"29031",1514.91265940034,0,0,0,0,0,1273183.91617898,5622778.9168211,2142011.01909379,150083.661024139,9188057.513118,719100.441185,0,719100441.185,0,719100441.185,709912383.671882
"1466",Carroll,Missouri,"29033",1822.52731926598,0,0,0,0,20833333.34,1273183.91617898,1053941.141621,401501.387876868,1066369.02520791,24628328.8108848,1556319.37783,337071.5172,1556319377.83,337071517.2,1893390895.03,1868762566.21912
"1467",Carter,Missouri,"29035",1318.37883627364,0,0,0,0,0,1273183.91617898,305844.031838046,116512.012300769,1329720.80260249,3025260.76292028,107381.572326,0,107381572.326,0,107381572.326,104356311.56308
"1468",Cass,Missouri,"29037",1818.68891008982,0,0,0,0,0,1273183.91617898,6445872.1691004,2455570.35375829,1064123.15453796,11238749.5935756,1494429.98168,263846.9057,1494429981.68,263846905.7,1758276887.38,1747038137.78642
"1469",Cedar,Missouri,"29039",1290.15566202193,0,0,0,0,0,1273183.91617898,1199960.86896216,457127.950755614,137827.428812079,3068100.16470883,810279.506522,96889.78004,810279506.522,96889780.04,907169286.562,904101186.397291
"1470",Chariton,Missouri,"29041",1987.46515036124,0,0,0,0,0,1273183.91617898,771201.772201822,293791.151748661,1162874.90048653,3501051.74061599,1576623.72413,180277.2103,1576623724.13,180277210.3,1756900934.43,1753399882.68938
